country,2014-12-01,2014-12-08,2014-12-15,2014-12-22,2014-12-29,2015-01-05,2015-01-12,2015-01-19,2015-01-26,2015-02-02,2015-02-09,2015-02-16,2015-02-23,2015-03-02,2015-03-09,2015-03-16,2015-03-23,2015-03-30,2015-04-06,2015-04-13,2015-04-20,2015-04-27,2015-05-04,2015-05-11,2015-05-18,2015-05-25,2015-06-01,2015-06-08,2015-06-15,2015-06-22,2015-06-29,2015-07-06,2015-07-13,2015-07-20,2015-07-27,2015-08-03,2015-08-10,2015-08-17,2015-08-24,2015-08-31,2015-09-07,2015-09-14,2015-09-21,2015-09-28,2015-10-05,2015-10-12,2015-10-19,2015-10-26,2015-11-02,2015-11-09,2015-11-16,2015-11-23
Macau SAR China,5.236334281540709,5.946621069065497,5.8583189880996915,5.825125117864656,5.9341409691629945,6.0392586989409995,5.7104962268465576,4.452111581310994,5.419954648526077,6.02143684820394,5.987873134328357,5.9648219337056645,6.107808857808857,5.614873837981408,5.761292613636364,5.981733333333334,5.977848530009483,5.789560213727907,5.900964756841898,5.786630471666101,5.742608329236604,5.605542085209559,5.758350515463919,5.564001927976314,5.515755012958668,5.567574987988193,5.620498058642387,5.623189391363481,5.499765147956787,5.4108818011257025,5.41157822191592,5.436400957919946,5.414959867146416,5.390103567318756,5.604363776790887,5.549054561660407,5.741522555234169,5.845173153539688,5.6823236312815215,5.267226998588477,6.135751041411419,6.1347970072366,5.874938362919132,6.112561963486883,6.045668720550923,6.092755380418309,6.0532652316672735,6.221553946237878,5.724869296577947,5.76544795286297,5.563981762917933,4.71868004311417
Macedonia,3.9209971416522182,4.128489381594763,4.546612017092526,4.624841088227816,4.720206377399983,4.745500951721751,4.6601984179013165,4.627490564381637,4.685049231300742,4.7267728807688965,4.679400590966654,4.647946986536929,4.680628483722433,4.608965769277623,4.303704651063648,4.4339701517495085,4.551809141806634,4.269862610814672,4.530504089467534,4.4607495568498345,4.4390223416764645,4.203863710466254,4.454049719326384,4.461758014477767,4.394884869086642,4.342743912403988,4.373938753959873,4.333926865282724,4.091812400635931,4.16791369410127,4.148920566530688,3.9966777408637872,4.183461652983963,4.2936439459304,4.201089941278357,4.445228821811099,4.396995358684147,4.580033463469047,4.562546435693896,4.5867680668295385,4.5955581305523365,4.505331077625211,4.5327740928599285,4.758515955401768,4.681516111583339,4.643940284471611,4.624093172816752,4.607093184979138,4.496975439107937,4.608291888561244,4.628017896336316,4.5601702052214
Madagascar,4.579682233991334,5.8691080493110945,6.090942028985507,6.1148004238784885,6.159323228762777,6.13483547925608,6.181102362204723,5.943442054129077,6.105431309904152,6.16037087912088,6.147386172006747,6.108629441624365,5.904145936981758,5.6111467008328,5.5315668956493305,5.774970963995353,5.5311530871158725,5.271157167530224,5.5482138060703745,5.208356391809629,5.458852867830425,5.066630987423067,5.411810613943808,5.459688078244778,5.451206985105291,5.204058938003891,5.533529845246868,5.458717884759292,5.470617406397222,5.571008094186902,5.412125863392172,5.323978952643448,5.290959736642188,5.447115384615384,5.381761978361669,5.694919222664481,5.864024679639297,5.732351566152407,5.78015338136184,5.9150430448572715,5.7886917960088695,5.920483025746184,5.891873278236915,5.983780130660057,6.072169499006843,6.072411459508233,6.466574458275702,6.208017817371937,5.472484848484847,6.169885550786837,5.92176386913229,4.827937915742794
Malawi,3.3582727661393768,4.131790744466802,3.6743119266055047,3.9996662216288383,4.071335078534031,4.116661189615511,4.1730454694144585,4.077572216812723,4.18610662358643,4.106060606060606,4.128365685660613,4.1950233281493015,4.0709779179810734,3.684057971014493,3.7732342007434942,3.8556551923633213,3.9044095886356915,3.8003685503685514,3.9963713335349262,3.793942992874109,3.9021961932650067,3.764842840512224,3.8514219384793966,3.862800565770863,3.74931129476584,3.8309272626318713,3.7583172944734673,3.628212137780208,3.868929503916449,3.8285107512609504,4.084691423991451,3.862407211028632,3.9129184100418413,4.040677966101694,4.027418929607172,3.874153923289045,4.0790473777552565,4.164152390692918,4.022839345964184,4.027469758064516,4.13023610053313,3.904737775525716,4.2029603612644255,4.264993726474279,4.248828606658447,4.269269020387867,4.118219411335441,4.293782511766163,3.7686176836861764,3.970817780794028,3.98645903859174,3.015866209262436
Malaysia,4.680095003197223,5.189981238875617,5.184343781280052,5.198106180819575,5.239307982499804,5.076783557041366,5.179336266716295,3.958338117106774,4.982537230189308,5.271149729332649,5.19772320782655,5.097994620378878,5.150427673295378,5.191287593790847,5.166492756296805,5.0458662016211395,5.03497712415673,4.681386244694441,4.8405551988557765,5.000382630637339,5.019031177799123,4.903194487623145,4.733726968770008,4.727015820977443,4.751969507532078,4.834194064764481,4.859737880125247,4.8424015560204055,4.13102944664611,4.548452736901762,4.854544808218692,4.89912827480588,4.9017748404592165,4.914350937667645,4.870132611474128,4.7842570314066455,4.969402600048271,4.726080780455044,4.5311403145123395,5.087782074219426,5.176558848637975,4.979975151170963,5.2001296089770355,5.21538054630076,5.202755918130129,4.888415500542898,5.1431717409957605,5.161504849195353,4.853897386962767,5.083479031014745,5.062138663702512,4.565168815727435
Maldives,4.50278505897772,5.003943217665615,5.037710336538462,4.994585651977741,5.1697206368278765,5.11353711790393,5.062708182476467,5.139244186046511,5.021645021645021,5.156227501799856,5.013418079096045,4.98019801980198,4.848572252668013,5.02563749138525,5.052624567013057,4.8759427828348505,4.861153846153846,4.817692307692306,4.814336653141521,4.819055731321488,4.699341533109704,4.753355279817676,4.701146496815286,4.534606829778883,4.3080919599948055,4.518662017305954,4.526470228634309,4.479221087627642,4.308067891188096,4.2993018198466295,4.413501634171081,4.800107584722969,4.805723542116631,4.7655425061954535,4.860341974627689,4.86388384754991,4.852950558213715,4.758038147138965,4.129843313494473,4.849417548359517,5.1719091306247265,4.983457051961825,5.103273198660474,5.251670378619154,5.095840301003345,5.0545892707460185,5.0604121475054225,5.011473766291634,4.555651850934753,4.6527368076040645,4.796980657336059,4.6313148210103705
Mali,4.02323717948718,4.387380777696259,4.78,4.3865905848787445,4.682437275985663,4.613573407202216,4.488888888888889,4.397333333333333,4.600135777325186,4.473411154345007,4.664097623635196,4.709390862944162,4.473358116480793,4.403253922138291,3.9781181619256016,3.947879858657244,3.813371616078753,3.685314685314685,3.708258848766536,3.634412513641324,3.4817181398651047,3.3030506201810264,3.67255163224517,3.403919089759797,3.455151515151515,3.279440021959924,3.366693788988337,3.3998405951115838,3.1573464912280698,3.356193640246796,3.4161506068863017,3.327672805548912,3.3639195016770485,3.1844102092435036,3.182775119617225,3.3634876110331935,3.305447023672719,3.3561834182491896,2.9222877660938704,3.4203529681411866,3.4384865366759514,3.3964302489431657,3.3674172794117645,3.367319378798109,3.3894333191308053,3.4093453919035315,3.3506210503377636,3.4553295002211413,3.6171473725800083,4.738275340393344,4.359281437125748,3.733771569433032
Malta,5.1058005542859926,6.219218415417559,6.162047293936792,6.12296388101983,6.083299361326268,6.006718771424653,5.758257628697879,6.156103498016589,6.216821335255427,6.283134166214015,6.095709274084735,5.901825759978254,5.9796466804705055,5.439983328702416,5.906688577011902,6.028509905254091,6.0824004713407955,5.970324125545198,6.08878756476684,6.096281622714704,6.115607654709635,5.9520990312163615,5.826934288331807,5.756002462548738,5.62613981762918,5.517367458866545,5.394118402465649,5.394462929784149,5.306881612930102,5.326218352424026,5.354458518580656,5.3393455508211645,5.275740854281627,5.2933557404598925,5.434171057965139,5.5890252650035865,5.351152073732719,5.671640032981272,5.565835065835066,5.934304147465437,6.194299463261151,6.220274926822039,6.284182908545728,6.283950162194043,6.239247607523925,6.328601082363408,6.33860616128058,6.309904754734029,5.873283465446019,5.853612167300381,5.827415167810124,4.750948416022072
Marshall Islands,2.9942528735632186,3.1827411167512687,3.347826086956522,3.758241758241758,3.722826086956522,3.4262295081967213,3.7487179487179487,3.298578199052133,3.3179723502304146,4.102564102564102,3.7428571428571433,4.0606060606060606,4.254545454545455,3.567796610169492,3.5727272727272728,3.7474747474747474,3.570731707317073,3.360975609756097,3.10377358490566,3.4401913875598087,4.320197044334975,3.9459459459459465,3.5803108808290154,3.81592039800995,3.5476190476190474,3.336065573770492,3.3700440528634363,3.511520737327189,3.3859649122807016,3.6188340807174884,3.6233183856502236,3.7815126050420167,3.493333333333333,4.330143540669857,4.070539419087137,4.322869955156951,3.96137339055794,4.084444444444443,3.7288135593220337,4.649532710280374,4.528384279475984,4.242290748898679,4.980952380952381,4.2964601769911495,3.9745762711864407,4.400921658986175,3.5458515283842797,4.004761904761905,3.332,3.443243243243243,4.19205298013245,3.1726190476190474
Martinique,4.342992796332679,5.223359042971825,5.241202117720336,5.167303284950344,5.26932629618131,5.281436186892443,4.993105659772327,4.567545704578548,5.168487206344456,5.170022371364653,5.1327339225845785,5.106241699867199,5.016968987712112,4.627334851936219,4.754947613504076,5.121271806415307,4.987020396519755,4.757305669199298,4.754793724578733,4.743384704856064,4.722588376273218,4.80414551607445,4.899733930822014,4.975466812048522,4.8832234629355575,4.934477591608774,4.760875127942682,4.676840696117805,4.316353887399464,4.403761348897536,4.498982774989828,4.306414272095873,4.254691324449278,4.410172718618251,4.497284014485256,4.791059643879965,4.904962257146392,4.906140668355652,4.912563667232598,5.145670254403131,5.110165309647175,5.105612998522894,4.9633835162031135,4.987881848018176,4.89444776119403,4.902939337085678,5.120105091955461,5.216587559330502,4.854568690095847,5.1117483204981164,4.824923914784558,4.070657672849916
Mauritania,3.6482701812191114,4.06949806949807,4.122713414634147,4.172490706319703,4.007451564828614,3.9984239558707646,3.833843797856049,3.7361211247296318,3.8367041198501872,4.122307692307692,4.1984615384615385,3.8795355587808418,4.10427226647357,3.9267089499647634,3.7648595689092095,3.872871046228711,3.872682323856613,3.5621653777513385,3.78150289017341,3.787844036697248,3.865748709122203,3.7227272727272727,3.6761268781302165,3.434540389972145,3.445449406444318,3.4725877192982457,3.3119490695396667,3.275691699604743,3.0774719673802244,3.365795724465558,3.4352997145575643,3.4091573307355088,3.4365162644281217,3.261460957178841,3.3247819394561318,3.3958958958958965,3.5123799898938857,3.442115768463074,3.1017838405036726,3.4657466732380486,3.5442976015663237,3.563092979127134,3.5033269961977185,3.5139925373134333,3.4377056887635167,3.533333333333333,3.4446009389671364,3.5527522935779823,3.681896059394632,4.032040472175379,4.219611021069692,4.1059829059829065
Mauritius,4.530185295875673,5.683181225554107,6.207326458365398,6.260876202106549,6.328187712256869,6.187269372693727,6.417438271604937,5.737171464330412,6.4790428061831165,6.345756296404136,6.03139400921659,6.408862756345906,6.606982471389251,6.376342566421707,6.128347918324053,5.820938215102975,5.764156129741616,5.452042917524656,5.661933597828357,5.586735751295336,5.6839394576413715,5.521827205509976,5.331396474917684,5.396745447500969,5.261612337242589,5.3035874439461885,5.307706173952232,5.249380092100602,5.17455596158749,5.262778560185568,5.289667594563616,5.235158730158731,5.2406777038527,5.316843611173859,5.4382312718431844,5.4865198750090824,5.42945092705276,5.177054722163533,5.456374417619653,5.506009117281391,5.427945472249269,5.551543188565905,5.626577424527644,5.498508084102422,5.284909374787862,5.203640421228816,5.563561681982733,5.564080884943283,5.288432497734823,5.894825836996956,6.090849886030608,5.035674880470761
Mayotte,4.258104738154613,4.993135011441646,5.187066974595843,5.195652173913044,5.275862068965517,5.209248554913295,4.965922444183313,5.040229885057472,5.319477434679335,4.992,5.222587719298246,5.2315901814300965,5.092515592515593,5.025510204081633,5.126518218623481,5.089473684210526,5.028600612870275,4.818652849740934,4.526315789473684,4.8548728813559325,5.073482428115017,5.007960199004974,5.194736842105264,5.0085653104925045,4.627572016460905,4.252587991718427,4.408668730650156,4.0858283433133735,3.6757344940152343,3.8428128231644263,4.004371584699453,3.9766925638179798,3.74507658643326,4.118355065195587,4.231984205330701,4.52020202020202,4.640483383685801,4.440313111545988,4.4375,4.805220883534137,4.507477567298107,4.510010537407798,4.589303733602422,4.695887445887446,4.5472689075630255,4.330406147091109,4.720394736842105,4.852348993288591,5.108837209302327,5.452267303102626,5.048780487804878,3.8834196891191715
Mexico,5.580849599092896,7.232275597840532,7.504750496769919,7.535281842251242,7.463218962439297,7.13078121530888,7.460104356958486,7.446400658462361,7.46356323167317,7.396219770516102,7.244512998545898,6.897799020268908,7.190575341511012,5.97590626002381,6.8235528524534645,6.389677078103228,6.300104545983879,5.900181832619777,6.1665987489557645,6.144689188683247,6.259873791699658,6.091908562479294,6.072769933667492,6.035987153003764,6.016461916461918,6.145228951460947,6.217106999247867,6.149601714937116,6.085478257543888,5.996529246948601,6.0872790356833075,6.160683989592521,6.0598722708684,6.032137546628778,6.067237560876419,6.125055916895068,6.091794680636536,5.6989501867370125,6.209217351317683,6.255956592527063,6.3473086616216525,6.3440070667001525,6.324527748022412,6.3664251808959875,6.235768676893013,6.393005513295199,6.1339698150806345,6.532235359880568,6.117754844144902,7.275791016799532,7.043590459752827,5.454380518603081
Micronesia,3.982558139534884,5.517073170731707,4.731277533039648,5.384236453201972,5.413461538461538,5.289099526066352,5.468468468468468,5.018018018018019,4.949579831932773,5.344186046511628,5.093457943925234,4.753138075313808,5.210280373831775,4.538043478260869,5.007843137254902,4.959183673469388,5.463829787234043,5.7892376681614355,5.3478260869565215,4.394230769230768,4.833333333333333,4.6860986547085215,4.976958525345622,4.818604651162791,4.94017094017094,4.913793103448277,5.815920398009951,5.030434782608697,4.905579399141631,4.463035019455253,4.380952380952381,4.146616541353383,4.404109589041097,4.673835125448028,4.6118881118881125,5.022058823529412,5.143968871595331,5.612456747404845,5.712962962962963,5.691558441558442,6.1063829787234045,5.7075812274368225,5.494296577946769,6.444852941176472,5.5137931034482754,4.849264705882354,5.1387900355871885,6.011857707509883,4.692607003891051,5.258426966292134,5.027027027027027,4.257309941520468
Moldova,4.623401816418305,4.96403059080595,6.078875225189942,5.971531891975071,6.213087113608992,6.145343137254902,5.827825283106077,5.594143182988742,6.155688152626207,6.0599804941482445,6.178429817605076,6.20577877381143,6.179971658006612,6.013240906612665,5.7181127548980415,5.383525381501089,5.595529536987759,5.599355370661869,5.765331212033554,5.795591476855254,5.8508752492798575,5.741182314952807,5.84290118925268,5.760838637214526,5.4986201888162665,5.545119161809193,5.477219845380169,5.441158489989301,5.43395380130074,5.435267690003744,5.427071616047994,5.514507063648792,5.445522219715768,5.549823891987085,5.161982705373688,5.354982964224872,5.556926257753274,5.5440253694082715,5.620926357880705,5.768304172274562,5.834583947474205,5.63973995435369,5.914462199543441,5.816815218837303,5.8105842284516624,5.8488941084360935,5.910715463237718,5.9339525283797725,5.7689366940970634,6.275034913332787,6.108620272558666,5.413192970540793
Monaco,5.2937538651824365,6.913127413127412,7.2926944971537,7.299674267100978,7.092142188961646,7.517757009345795,7.4155597722960165,7.340834505391467,7.25061789421651,7.293012048192772,7.402784222737818,7.314601566098572,7.230133210840608,7.062701705855233,6.903765690376567,7.318035796236805,7.291000456829603,7.008849557522124,7.208144796380091,6.9122725151656566,6.978764478764478,6.59009009009009,6.706773618538325,7.049891540130153,6.921901528013582,6.8293103448275865,7.013614404918753,7.118994162550516,6.7207821737153255,6.549822064056939,6.920641997325012,6.8789932236205225,6.600818833162742,6.587132725430597,7.078859857482184,7.1741573033707855,7.353064651553317,7.383386581469648,7.198317307692308,7.337816455696203,7.391622610817405,7.341063574570173,7.353092783505153,7.259723422644772,7.2962025316455685,7.569044639132247,7.221250546567557,7.903416280050611,6.905709023941069,6.838851022395327,6.7136910268270125,5.1718293395675055
Mongolia,3.3091554653816893,4.177633023494108,4.034267208917005,4.072393300918423,4.062126642771804,4.01366179783446,3.9426568265682658,3.075160485021398,3.907009912286957,4.0168614006856505,3.987415426251692,4.051814174296371,4.001475717735444,4.160473309845111,4.092465537861145,3.926334176605229,3.8998441882206296,3.9442458899213726,3.88888234254404,3.8789146476090868,3.874010390895596,3.7821723380248233,3.605059400673799,3.767789072426938,3.653257082758168,3.6992724867724864,3.6477593230962078,3.512317387568032,3.160848262134436,3.5492392807745503,3.6378326342570313,3.6474498100922412,3.663873496418435,3.620366147631768,3.608652411735455,3.7222222222222223,3.825882734046,3.8326905034921297,3.8253111179677055,3.839027184668264,3.9650285481239806,3.9390875838244264,3.8928214856230032,3.924177253175953,3.9399542904633287,3.790970343254284,3.889287978026621,3.872976272625936,3.8690968875786607,4.156207263333839,4.021036651485578,3.831421753521669
Montenegro,3.8144225920322734,4.07395918367347,4.639847328244276,4.678012048192771,4.731007067137809,4.759096984999258,4.635995803986213,4.589998537797924,4.769769173492182,4.7676470588235285,4.760937268278214,4.8731997030438015,4.860169491525424,4.908763332372441,4.497224989326882,4.664530827281788,4.749823521106876,4.637646394807393,4.824016563146999,4.733877663991144,4.575311438278597,4.678179384203482,4.616977789889631,4.553467808786958,4.685185185185184,4.754984188092947,4.691349575691213,4.605403922644356,4.330597113729644,4.495466321243524,4.685463010863941,4.545972644376898,4.4999378959135505,4.531468531468532,4.7003437269825685,4.727707592297313,4.662559123724172,4.6067854527703185,4.621169230769231,4.762037860500572,4.735587721487397,4.716301141464666,4.645887558563248,4.664718867679522,4.629519243229233,4.746376811594203,4.758839050131926,4.6177394034536885,4.5011796845895935,4.784930853600382,4.606206688761676,4.511003589823631
Montserrat,6.052631578947367,5.7142857142857135,5.703703703703702,7.416666666666668,7.2,7.3076923076923075,6.645833333333332,6.904761904761906,8.279069767441861,7.196428571428571,7.456521739130435,7.804878048780488,7.132075471698112,6.5,8.10204081632653,6.4833333333333325,7.645161290322582,6.339622641509434,6.189655172413793,5.387096774193548,6.017857142857142,5.1454545454545455,5.482758620689656,6.581818181818183,4.658227848101267,9.241935483870966,6.5,6.8059701492537314,6.913043478260869,7.8194444444444455,5.7714285714285705,5.492957746478874,4.68,5.567164179104478,5.901408450704224,5.7407407407407405,7.261363636363638,6.446808510638298,6.1098901098901095,5.922222222222223,6.296296296296298,5.4,6.645161290322582,5.0,5.880597014925373,6.6375,6.851851851851853,5.197368421052632,5.09433962264151,6.0,5.135135135135135,5.363636363636363
Morocco,3.0976820541050647,3.2629642052805603,3.3224303481646693,3.2603514572845653,3.2410598344123844,3.264506592236218,3.2629373310934193,3.1809007806080527,3.2562863534675617,3.291739989712213,3.3002494904771944,3.261890346451396,3.2013740683586698,3.2196625115760664,3.1769623668867157,3.274802207984541,3.2422212788704936,3.117482440737489,3.2110043145142715,3.1809988501103272,3.239437714783312,3.1943596993823946,3.2106351263286417,3.1495070660119198,3.049980148428672,3.0189074048984628,2.9814955335341797,2.9641198117760617,2.7936431443347165,2.93527553331283,2.915742841707185,2.9289872195726407,2.8958705017188118,2.8399092191269864,3.017440394475108,3.0650414880756127,3.1132724209257407,3.111238116097768,2.7774920196824597,3.117026250751453,3.1795408674639245,3.1141889728374537,3.1885415307712908,3.19752560592232,3.1334174366667793,3.219456319417456,3.110827939133087,3.187587295803729,3.0723629624460114,3.3438689427197925,3.3448282777638507,3.21961047011538
Mozambique,3.5492277992277987,4.807057484348322,5.025505384470055,5.4794246176256385,5.477005347593583,5.070460704607045,5.394886854378995,5.481294236602629,5.63136796392183,5.548875855327468,5.4668439161714115,5.527255639097746,5.440123934934159,5.022282039778675,4.822753976214356,5.056357134048588,4.862670169572486,4.487359050445104,4.837983993078089,4.764585795637692,4.886879280821918,4.787620729047669,4.7433744689459845,4.579163008486977,4.576095238095238,4.288697669921686,4.670120742476122,4.6411918264470255,4.540246617571502,4.5787922176366544,4.700305543430817,4.60091286307054,4.526108611825193,4.420698924731184,4.503690629011554,4.530837346590027,4.338443488463041,4.694925508583529,4.251807039597737,4.567042511046777,4.410289634146341,4.734423033665743,4.811986169804072,4.755567378581745,4.768332589617731,4.591071836672507,4.644858442129969,4.6887646236480025,4.697328077091546,5.606463527239151,5.209580838323354,3.8492753623188407
Myanmar,2.801211210326231,2.9912235636612725,2.9354959763165573,2.991914191419142,2.9439240452676643,2.9364649074505484,2.851851851851852,2.8109112709832136,2.898663958121728,2.748929119857755,2.8733280569845667,2.8234168813929883,2.7518043778347465,2.8208423114593537,2.696973256587964,2.271557798081731,2.6603249495833494,2.6589657441723533,2.7398908857509627,2.695453674733414,2.7164427975914776,2.6960998724257337,2.6594516594516597,2.6848603184139384,2.6720693779904305,2.680019682190512,2.6484246349763967,2.675708192059499,2.6747792318331736,2.6990813473572093,2.6314073226544616,2.7329095671110326,2.7192163083068968,2.7226203776875493,2.7601289511788654,2.757325958623624,2.7374993228235556,2.685843130099314,2.6810856427288066,2.686732554657083,2.788150273371948,2.7624324179647766,2.773997173605826,2.6984020373324378,2.8452139067614857,2.7766923582481926,2.914341767404287,2.7545730816433878,2.85133369998625,3.081859502272625,3.0413116216819094,2.7989759063685824
Namibia,4.7972689075630255,5.986601705237515,6.651414600069858,6.802900461437048,6.737247353224253,6.917392707324944,6.773130544993662,6.915568110483365,7.152988541344071,6.89079939668175,6.721159420289856,6.826289711454387,6.826867400115807,6.177073906485672,5.677240285487707,5.499036979969183,5.236396074933095,4.802183803457688,4.763472087770248,4.688230827638573,4.839383612387019,4.520462138084633,4.558646812957158,4.498798836768239,4.604296687469995,4.4605263157894735,4.524591984012434,4.611790997126743,4.53785140562249,4.505682931608858,4.708300550747444,4.661766057153359,4.628652821172579,4.48452776033725,4.11123584993919,4.502046035805627,4.610656774302336,4.643269472099054,4.574030552291422,4.620315989742743,4.525316980193917,4.59185527837436,4.654091653027823,4.633152173913044,4.586387020182034,4.6222614557419135,4.612357308214257,4.300048278081752,4.370292887029287,6.149195131527287,5.7874114214255945,4.50140056022409
Nauru,3.2333333333333334,2.8928571428571432,2.1111111111111107,2.958333333333333,3.4705882352941178,3.1724137931034484,3.92,2.9090909090909087,3.4074074074074074,2.5,2.2,2.413793103448276,2.3421052631578947,2.2954545454545454,1.9268292682926829,2.4871794871794872,1.8205128205128205,3.566666666666667,3.1777777777777776,3.45,3.628571428571429,3.3902439024390243,3.925,3.5172413793103448,4.16,3.583333333333333,3.684210526315789,2.952380952380953,2.583333333333333,2.8235294117647056,2.117647058823529,1.4615384615384617,2.0370370370370368,3.333333333333333,2.4615384615384617,1.9583333333333333,2.55,2.333333333333333,2.7045454545454546,4.055555555555555,6.770491803278688,5.382352941176472,4.098591549295775,3.3125,3.679012345679012,4.0,4.452054794520548,5.2682926829268295,3.5593220338983054,4.3478260869565215,2.5517241379310347,2.8285714285714287
Nepal,3.6322502560283034,3.9161510464058233,3.6876616180273367,3.7087334455923178,3.7991401065520143,3.848575571876316,3.846939723228383,3.699599526713389,3.776613372743965,3.7020088280335104,3.83856935717738,3.8516599749600657,3.7643576080521024,3.7486192399637295,3.6460431654676264,3.5945978439466195,3.416979746944768,2.828020908066004,3.458050456793228,3.2030401737242125,3.541911305434104,3.5243219457556605,3.6001854929087607,3.611781952856757,3.656172816750839,3.6220329962746143,3.651131350505194,3.694788451062285,3.632826071850462,3.5857366498521483,3.6774456618090268,3.6529236936687854,3.6268893911569435,3.6198640663957113,3.5756209290673535,3.673300108040289,3.6780347024249465,3.5771190207542656,3.666817769718948,3.766770197422441,3.858087263111503,3.5740521553205298,2.8898881431767336,3.5979315034176715,3.7862053751976177,3.1942524115755626,3.6968700871802205,3.6597537033731933,3.606484976596709,3.948777761578461,3.8930201910858,3.609440827269245
Netherlands,4.380251330183671,5.745925961865024,5.801126547112751,5.637757445497235,5.513167720123475,5.4585931094079125,5.459618688258568,5.346641657379398,5.399924367197257,5.675797452627437,5.621910656553509,5.643441826988987,5.7023232463776825,5.4529489801083635,5.270433741067522,5.3625474506885,5.3055342566266175,5.068240492316929,4.99742137723975,5.067985413487722,5.469229245631253,5.378441313344278,5.511760632604664,5.541341672841695,5.448577033348423,5.274686660559908,5.005392212725546,4.900226068635668,4.707195252421962,4.551484913428868,4.554483786679182,4.508046535879137,4.642333554984597,4.710291070378637,4.909457299574994,5.140340830122457,5.2672969527640445,5.412559646018815,5.465471315739767,5.538734800820119,5.7332913963968615,5.7221544896607925,5.54603623137487,5.6976552895647545,5.656357788255738,5.577394504145729,5.64640931616173,5.731275380831633,5.44945023083614,5.6111995523169025,5.324036886960472,4.111095093661391
Netherlands Antilles,6.368715083798883,7.68392106114526,8.196288140924821,8.155555555555555,8.061728395061728,7.976729754886751,7.7052663997536195,7.451343836886005,8.089778586593873,8.133514986376023,8.08637292092209,7.957277548615202,7.803762662807525,7.316572448675989,7.223097826086956,6.9425476807158,6.709899175068744,6.155685814771394,6.550479766374634,6.479200988467874,6.862225899875879,6.408262218774244,6.2072951963324705,6.047760602457392,6.073847971642379,6.0126953125,5.595899862014587,5.742490118577075,5.733181732044723,5.60750469043152,5.701308411214954,5.751452209118113,5.677655677655678,5.6081551466931865,5.642162518542937,5.609202851587816,5.6858840533162045,5.768093624884509,5.9543998779929845,5.890462112960947,5.976910569105692,6.016151576331729,6.085032472436187,6.1327539706323035,6.046910239061796,6.0178463399879005,6.007196401799099,5.797236407329527,6.3738317757009355,7.805733558178753,7.471221810838102,6.086009597637505
New Caledonia,5.421075268817204,6.1150515463917525,6.130672926447574,6.55087440381558,6.552795031055901,6.648360030511061,6.830103806228374,7.179979430922179,6.889521258788083,6.816407542176646,6.977669902912622,6.731451083388049,6.692154915590863,6.516483516483516,5.993868989996773,6.0458126641377286,6.125177003681675,6.0101294316263365,6.102961151860908,5.864245810055866,6.205263157894738,5.88,6.005703914959812,5.632686084142394,5.841056173958063,6.190176322418137,6.236470014627012,6.0468826705940115,5.719354838709678,6.016299357208448,6.253950080146554,6.162105263157895,5.951254826254826,5.91475335303478,6.0548240880638895,6.286560846560848,6.554338299737072,6.2860233665080045,6.017436594202898,6.628820033955858,6.322752449936089,6.113854895104895,6.2148213498015,6.483662851196669,6.484817186531707,6.3537694974003465,6.577205882352941,6.5361665593475,5.98507085020243,6.2946089597570225,6.30418394270637,5.239717490652263
New Zealand,4.027890863227805,4.978271522067461,5.4117977984610475,5.434319977391967,5.49547237794977,5.451514183991277,5.7554374122284235,5.734295999201367,5.755357493559456,5.823881307251747,5.746794584416749,5.779132693154395,5.738906460314735,5.326713907624008,5.3452799929940165,5.535673821607611,5.555065607153248,5.468992384801859,5.652841948511102,5.653168072463554,5.685265932549948,5.528874700876767,5.427753982877394,5.560017140188446,5.492253941767087,5.5051899999526235,5.551424046870617,5.44237265698162,5.43861006032822,5.505429110285096,5.617701114998707,5.759325710307152,5.734588106928532,5.7196088771305735,5.736457374578147,5.7598774095108185,5.794526723326395,5.857376008704325,5.861012868773528,5.852515647675776,5.925229575856661,6.08836191139725,6.0193430607943945,5.771092092296492,6.0183051408607176,5.913345588710129,5.926358017998482,5.8781621287935755,5.424327975774517,5.6337236734868945,5.405407720594983,4.008025693767818
Nicaragua,5.492396813902968,7.0802845528455265,7.2658440830061695,7.285514736695068,7.341923233419233,7.448888888888888,7.15975952929138,7.201286650995918,7.166747749939188,7.133261105092091,6.9859796705222585,6.986916753502372,6.871892704358887,5.206764246127611,6.306674393895491,5.745030733615391,5.534666472047876,5.12291096931024,5.371738060068932,5.320970342845124,5.507709011943541,5.156076330766656,5.1979267271907785,5.1684409448818895,5.140167110680552,5.097892914701845,5.154325752627517,5.2091368227731865,5.11258697027198,4.913497725102512,5.157306479278482,5.259216589861751,4.993086833560281,5.155497623063948,5.253526844615854,5.2674412879720345,5.188977936083902,4.697319341522854,5.260512232415903,5.261977916466635,5.4514263685427915,5.428475228475229,5.376804596591184,5.4418930001447245,5.336373338507809,5.494405561110319,5.398392204628502,5.488009473995856,5.5776583978511605,6.808936602350212,6.934362934362935,5.5146406388642415
